url,status_code,category,response_time,error_message,timestamp,is_accessible,content_type,server
https://github.com,200,success,1.0994176864624023,,2026-02-18T20:23:56.454567,True,text/html; charset=utf-8,github.com
https://google.com,200,success,1.7545695304870605,,2026-02-18T20:23:56.454079,True,text/html; charset=ISO-8859-1,gws
